molregno,canonical_smiles,assay_id_count,standard_value_mean,standard_value_std,pchembl_value_mean,pchembl_value_std,OPENADMET_SMILES,OPENADMET_INCHIKEY
978859,CCC12C=C(/C=C/c3ccccc3)C(CC)(C1)C(c1ccccc1)CC2=O,1,1584.9,,5.8,,CCC12C=C(/C=C/C3=CC=CC=C3)C(CC)(C1)C(C1=CC=CC=C1)CC2=O,NLQQTNRSVHYIMW-FOCLMDBBSA-N
2555103,CC[C@@H](NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,1,1800.0,,5.75,,CC[C@@H](NC(=O)C1=CC=C(Cl)C=C1)[C@H]1[C@@H]2C[C@@H](N3C=NC4=CC(F)=C(F)C=C43)C[C@@H]21,PJRNKUWABSYXJP-PZJWQNMWSA-N
2550481,CC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](c3ccnc4ccc(F)cc34)C[C@@H]21,1,6200.0,,5.21,,CC(NC(=O)C1=CC=C(Cl)C=C1)[C@H]1[C@@H]2C[C@@H](C3=CC=NC4=CC=C(F)C=C34)C[C@@H]21,PZFCCDACDZEZSJ-SYMSHFKGSA-N
2551285,CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4ncccc43)C[C@@H]21,1,8000.0,,5.1,,CCC(NC(=O)C1=CC=C(Cl)C=C1)[C@H]1[C@@H]2C[C@@H](N3C=NC4=NC=CC=C43)C[C@@H]21,YAZAPNJJLSTVRV-UMHCODORSA-N
978682,COC(=O)C/C=C/C(C)C(OC)c1ccccc1Br,1,3162.3,,5.5,,COC(=O)C/C=C/C(C)C(OC)C1=CC=CC=C1Br,WPCOPGOEBYZGMO-VOTSOKGWSA-N
2551750,CNC(=O)c1cc(-n2ncc3cc(Nc4c(F)cccc4Cl)cnc32)cs1,1,4000.0,,5.4,,CNC(=O)C1=CC(N2N=CC3=CC(NC4=C(F)C=CC=C4Cl)=CN=C32)=CS1,JOWZBTCWJHFAQE-UHFFFAOYSA-N
2551852,CCCC[C@H](NC(=O)Cc1c[nH]c2ccc(OC)cc12)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,1,1600.0,,5.8,,CCCC[C@H](NC(=O)CC1=CNC2=CC=C(OC)C=C12)C1=NC(C2=CC3=CC=CC=C3N=C2OC)=CN1,VVNODFNJOACYSH-VWLOTQADSA-N
2551990,CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,1,2200.0,,5.66,,CCC(NC(=O)C1=CC=C(Cl)C=C1)[C@H]1[C@@H]2C[C@@H](N3C=NC4=CC(F)=C(F)C=C43)C[C@@H]21,PJRNKUWABSYXJP-MNIJKNIISA-N
2552659,CC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,1,1900.0,,5.72,,CC(NC(=O)C1=CC=C(Cl)C=C1)[C@H]1[C@@H]2C[C@@H](N3C=NC4=CC(F)=C(F)C=C43)C[C@@H]21,CAPFNEJTKCIVRA-XJQPTBGDSA-N
978474,CCCCCCCC#Cc1ccccc1C(NC(=O)OC)C(C(=O)OC)C(=O)OC,1,7943.3,,5.1,,CCCCCCCC#CC1=CC=CC=C1C(NC(=O)OC)C(C(=O)OC)C(=O)OC,TUTSNPUQCJOVLY-UHFFFAOYSA-N
